연월,customer_id,cnt
2018-04,HI201910,2
2018-04,HI207536,7
2018-04,HI207932,4
2018-04,HI213334,6
2018-04,HI215420,4
2018-04,HI216184,4
2018-04,HI216412,3
2018-04,HI227285,4
2018-04,HI228454,4
2018-04,HI229277,5
2018-04,HI233749,7
2018-04,HI235051,2
2018-04,HI237883,9
2018-04,HI238760,6
2018-04,HI244067,7
2018-04,HI245631,3
2018-04,HI245995,6
2018-04,HI246799,6
2018-04,HI246920,6
2018-04,HI247770,10
2018-04,HI248417,1
2018-04,HI253328,9
2018-04,HI263548,5
2018-04,HI263602,7
2018-04,HI265189,3
2018-04,HI270880,2
2018-04,HI272887,7
2018-04,HI273985,6
2018-04,HI275161,5
2018-04,HI288209,4
2018-04,HI292376,3
2018-04,HI292442,6
2018-04,HI292858,6
2018-04,HI297129,5
2018-04,HI302801,7
2018-04,HI305974,6
2018-04,HI311281,6
2018-04,HI321252,8
2018-04,HI322689,8
2018-04,HI323901,3
2018-04,HI324110,3
2018-04,HI324381,8
2018-04,HI324666,7
2018-04,HI328204,5
2018-04,HI331377,10
2018-04,HI331484,5
2018-04,HI337186,2
2018-04,HI337854,5
2018-04,HI338198,5
2018-04,HI338427,7
2018-04,HI339146,5
2018-04,HI342075,6
2018-04,HI349563,6
2018-04,HI352145,3
2018-04,HI355741,4
2018-04,HI360754,5
2018-04,HI361018,2
2018-04,HI363056,7
2018-04,HI367242,8
2018-04,HI368031,10
2018-04,HI373091,3
2018-04,HI373547,2
2018-04,HI374524,8
2018-04,HI375298,4
2018-04,HI376364,3
2018-04,HI377541,7
2018-04,HI378471,4
2018-04,HI383326,5
2018-04,HI387953,5
2018-04,HI388582,6
2018-04,HI388967,6
2018-04,HI390909,4
2018-04,HI392766,3
2018-04,HI393943,6
2018-04,HI394229,6
2018-04,HI402317,7
2018-04,HI402432,7
2018-04,HI402688,8
2018-04,HI403116,8
2018-04,HI403631,7
2018-04,HI405166,5
2018-04,HI405294,7
2018-04,HI405733,8
2018-04,HI412057,4
2018-04,HI421707,6
2018-04,HI421757,8
2018-04,HI428108,4
2018-04,HI429448,5
2018-04,HI431223,8
2018-04,HI441426,6
2018-04,HI442697,7
2018-04,HI443421,3
2018-04,HI450069,7
2018-04,HI456699,7
2018-04,HI457483,3
2018-04,HI459439,7
2018-04,HI466749,5
2018-04,HI467357,3
2018-04,HI468152,4
2018-04,HI468227,5
2018-04,HI470508,4
2018-04,HI471204,3
2018-04,HI475753,8
2018-04,HI477055,5
2018-04,HI477508,4
2018-04,HI481405,4
2018-04,HI483820,5
2018-04,HI486531,7
2018-04,HI488123,6
2018-04,HI488259,8
2018-04,HI491504,2
2018-04,HI491991,9
2018-04,HI492596,4
2018-04,HI493527,6
2018-04,HI494466,6
2018-04,HI499195,2
2018-04,HI500662,7
2018-04,HI501312,4
2018-04,HI501814,6
2018-04,HI505696,6
2018-04,HI506119,2
2018-04,HI515080,9
2018-04,HI516704,6
2018-04,HI518408,4
2018-04,HI521002,4
2018-04,HI525146,1
2018-04,HI525283,4
2018-04,HI525851,5
2018-04,HI527630,4
2018-04,HI529562,6
2018-04,HI531972,4
2018-04,HI539181,8
2018-04,HI543206,3
2018-04,HI549569,4
2018-04,HI551380,5
2018-04,HI554088,4
2018-04,HI555012,8
2018-04,HI557133,5
2018-04,HI557617,4
2018-04,HI559946,7
2018-04,HI561218,9
2018-04,HI563460,9
2018-04,HI564909,4
2018-04,HI567520,7
2018-04,HI570258,11
2018-04,HI570349,7
2018-04,HI573797,8
2018-04,HI574446,7
2018-04,HI576699,5
2018-04,HI576763,3
2018-04,HI580283,5
2018-04,HI582217,5
2018-04,HI583705,2
2018-04,HI584203,4
2018-04,HI585606,7
2018-04,HI592803,4
2018-04,HI595550,7
2018-04,HI596179,11
2018-04,HI598974,3
2018-04,HI599756,1
2018-04,HI599889,10
2018-04,HI599892,4
2018-04,HI602995,8
2018-04,HI604733,4
2018-04,HI606225,8
2018-04,HI606358,11
2018-04,HI606562,7
2018-04,HI607042,7
2018-04,HI614861,4
2018-04,HI615379,5
2018-04,HI618824,4
2018-04,HI628557,6
2018-04,HI629862,2
2018-04,HI630523,5
2018-04,HI630678,6
2018-04,HI631124,6
2018-04,HI635742,3
2018-04,HI635804,10
2018-04,HI636571,6
2018-04,HI636994,8
2018-04,HI637417,8
2018-04,HI637811,9
2018-04,HI639424,3
2018-04,HI639915,4
2018-04,HI643983,8
2018-04,HI648498,5
2018-04,HI650178,2
2018-04,HI650765,3
2018-04,HI652401,5
2018-04,HI652550,6
2018-04,HI653573,5
2018-04,HI654756,5
2018-04,HI655649,5
2018-04,HI658527,3
2018-04,HI664739,7
2018-04,HI665074,3
2018-04,HI673538,8
2018-04,HI683278,4
2018-04,HI693441,7
2018-04,HI697849,6
2018-04,HI698264,7
2018-04,HI699568,4
2018-04,HI702171,6
2018-04,HI708658,3
2018-04,HI713218,4
2018-04,HI713224,4
2018-04,HI717281,4
2018-04,HI720107,5
2018-04,HI720757,2
2018-04,HI728364,3
2018-04,HI728754,7
2018-04,HI735675,9
2018-04,HI735866,4
2018-04,HI736424,1
2018-04,HI737185,4
2018-04,HI739497,6
2018-04,HI740503,7
2018-04,HI749296,3
2018-04,HI752359,4
2018-04,HI754520,5
2018-04,HI755073,6
2018-04,HI755349,2
2018-04,HI764799,5
2018-04,HI765956,6
2018-04,HI769940,4
2018-04,HI770890,5
2018-04,HI777528,4
2018-04,HI777712,4
2018-04,HI778223,4
2018-04,HI779743,1
2018-04,HI791682,2
2018-04,HI792024,6
2018-04,HI795669,5
2018-04,HI798295,8
2018-04,HI802082,4
2018-04,HI802716,5
2018-04,HI804186,7
2018-04,HI811171,6
2018-04,HI812978,3
2018-04,HI813166,8
2018-04,HI813237,4
2018-04,HI818090,5
2018-04,HI821087,5
2018-04,HI826338,2
2018-04,HI828919,3
2018-04,HI830026,4
2018-04,HI835158,3
2018-04,HI844112,8
2018-04,HI846961,5
2018-04,HI849593,6
2018-04,HI852974,9
2018-04,HI853357,3
2018-04,HI859298,3
2018-04,HI859532,2
2018-04,HI861442,7
2018-04,HI864224,3
2018-04,HI866646,6
2018-04,HI871259,4
2018-04,HI873127,6
2018-04,HI878806,6
2018-04,HI879414,5
2018-04,HI880150,4
2018-04,HI886359,6
2018-04,HI886725,9
2018-04,HI888272,6
2018-04,HI889198,7
2018-04,HI893036,7
2018-04,HI896174,4
2018-04,HI900494,8
2018-04,HI911192,3
2018-04,HI911254,3
2018-04,HI912202,2
2018-04,HI914848,2
2018-04,HI914925,10
2018-04,HI918101,5
2018-04,HI919320,10
2018-04,HI920533,7
2018-04,HI921882,6
2018-04,HI923060,8
2018-04,HI928274,3
2018-04,HI929904,6
2018-04,HI933949,4
2018-04,HI934540,5
2018-04,HI939855,4
2018-04,HI940182,9
2018-04,HI941745,1
2018-04,HI949100,8
2018-04,HI954427,4
2018-04,HI957106,5
2018-04,HI959268,7
2018-04,HI963277,5
2018-04,HI964680,8
2018-04,HI965956,3
2018-04,HI969539,6
2018-04,HI969840,4
2018-04,HI978590,6
2018-04,HI980650,8
2018-04,HI981240,7
2018-04,HI984860,9
2018-04,HI987024,5
2018-04,HI990013,8
2018-04,HI990855,4
2018-04,HI992479,5
2018-04,HI994221,6
2018-04,HI994796,9
2018-04,HI995135,5
2018-04,HI999153,5
2018-04,IK003033,8
2018-04,IK003477,3
2018-04,IK003701,7
2018-04,IK004574,7
2018-04,IK004670,8
2018-04,IK005076,9
2018-04,IK006139,8
2018-04,IK007215,5
2018-04,IK010592,2
2018-04,IK011787,2
2018-04,IK013644,9
2018-04,IK014287,2
2018-04,IK015821,5
2018-04,IK018825,3
2018-04,IK023975,6
2018-04,IK025456,2
2018-04,IK025556,5
2018-04,IK027801,5
2018-04,IK027932,1
2018-04,IK028579,4
2018-04,IK031542,2
2018-04,IK032596,8
2018-04,IK037674,3
2018-04,IK040751,6
2018-04,IK042838,10
2018-04,IK046372,7
2018-04,IK051201,5
2018-04,IK051737,6
2018-04,IK052835,6
2018-04,IK055692,5
2018-04,IK057216,11
2018-04,IK057975,4
2018-04,IK058141,7
2018-04,IK059803,3
2018-04,IK059828,9
2018-04,IK061114,5
2018-04,IK061665,12
2018-04,IK066398,8
2018-04,IK067006,10
2018-04,IK067038,6
2018-04,IK073126,5
2018-04,IK077620,3
2018-04,IK077913,10
2018-04,IK082424,8
2018-04,IK086599,6
2018-04,IK088722,9
2018-04,IK092130,10
2018-04,IK093147,1
2018-04,IK094736,5
2018-04,IK096992,3
2018-04,IK098074,7
2018-04,IK102369,5
2018-04,IK102382,4
2018-04,IK107909,4
2018-04,IK109332,5
2018-04,IK112757,8
2018-04,IK114480,8
2018-04,IK120435,11
2018-04,IK123390,6
2018-04,IK124414,8
2018-04,IK125726,6
2018-04,IK129813,2
2018-04,IK130171,5
2018-04,IK130766,11
2018-04,IK133578,2
2018-04,IK142972,8
2018-04,IK146888,4
2018-04,IK147368,3
2018-04,IK149763,5
2018-04,IK151065,2
2018-04,IK155697,1
2018-04,IK158306,7
2018-04,IK159809,7
2018-04,IK164154,2
2018-04,IK165785,8
2018-04,IK166339,5
2018-04,IK171801,5
2018-04,IK174853,4
2018-04,IK179300,4
2018-04,IK180880,8
2018-04,IK184226,4
2018-04,IK185443,2
2018-04,IK187041,8
2018-04,IK190403,6
2018-04,IK192713,3
2018-04,IK195538,6
2018-04,IK200910,4
2018-04,IK205407,3
2018-04,IK206015,4
2018-04,IK211207,4
2018-04,IK216492,7
2018-04,IK218930,6
2018-04,IK219142,4
2018-04,IK219174,6
2018-04,IK228318,6
2018-04,IK228443,4
2018-04,IK236489,6
2018-04,IK241354,7
2018-04,IK242206,7
2018-04,IK248737,5
2018-04,IK250551,4
2018-04,IK250912,7
2018-04,IK251979,7
2018-04,IK252166,3
2018-04,IK254439,4
2018-04,IK258132,6
2018-04,IK266002,3
2018-04,IK269914,7
2018-04,IK271057,3
2018-04,IK271631,7
2018-04,IK274884,3
2018-04,IK276561,7
2018-04,IK279715,4
2018-04,IK286995,9
2018-04,IK287037,9
2018-04,IK287071,9
2018-04,IK290152,1
2018-04,IK292139,4
2018-04,IK297680,8
2018-04,IK297810,7
2018-04,IK299294,6
2018-04,IK306028,3
2018-04,IK306874,3
2018-04,IK313475,4
2018-04,IK315500,9
2018-04,IK320222,6
2018-04,IK323315,4
2018-04,IK323455,3
2018-04,IK324758,4
2018-04,IK328604,4
2018-04,IK331136,6
2018-04,IK331582,3
2018-04,IK339856,4
2018-04,IK341016,1
2018-04,IK351092,7
2018-04,IK351199,3
2018-04,IK351897,8
2018-04,IK352765,9
2018-04,IK357051,4
2018-04,IK357689,3
2018-04,IK359438,7
2018-04,IK368409,2
2018-04,IK371201,7
2018-04,IK373014,6
2018-04,IK373678,5
2018-04,IK376325,7
2018-04,IK377403,1
2018-04,IK379208,9
2018-04,IK387954,5
2018-04,IK390163,5
2018-04,IK391344,5
2018-04,IK395179,8
2018-04,IK396673,5
2018-04,IK398825,11
2018-04,IK403801,8
2018-04,IK407338,7
2018-04,IK407687,6
2018-04,IK417386,5
2018-04,IK429268,7
2018-04,IK430848,7
2018-04,IK431402,4
2018-04,IK432403,5
2018-04,IK433428,5
2018-04,IK438932,4
2018-04,IK446361,4
2018-04,IK446815,7
2018-04,IK452215,10
2018-04,IK452806,6
2018-04,IK453330,4
2018-04,IK460546,4
2018-04,IK460685,5
2018-04,IK461350,6
2018-04,IK461411,6
2018-04,IK462603,9
2018-04,IK468230,9
2018-04,IK477438,8
2018-04,IK478859,5
2018-04,IK480015,7
2018-04,IK491887,9
2018-04,IK508589,4
2018-04,IK510241,7
2018-04,IK511263,7
2018-04,IK514038,4
2018-04,IK516783,6
2018-04,IK516841,6
2018-04,IK518694,4
2018-04,IK518800,5
2018-04,IK520591,6
2018-04,IK524314,4
2018-04,IK525000,6
2018-04,IK526507,4
2018-04,IK528327,8
2018-04,IK529990,8
2018-04,IK534014,3
2018-04,IK540492,4
2018-04,IK549010,2
2018-04,IK549613,7
2018-04,IK552505,7
2018-04,IK552816,9
2018-04,IK552971,8
2018-04,IK555274,6
2018-04,IK557821,4
2018-04,IK559274,3
2018-04,IK559596,5
2018-04,IK560712,7
2018-04,IK560941,6
2018-04,IK569155,7
2018-04,IK571566,5
2018-04,IK572153,7
2018-04,IK572159,7
2018-04,IK574425,8
2018-04,IK574479,6
2018-04,IK575252,4
2018-04,IK577493,8
2018-04,IK580114,4
2018-04,IK581952,6
2018-04,IK582567,9
2018-04,IK584824,5
2018-04,IK584998,3
2018-04,IK586219,5
2018-04,IK588471,6
2018-04,IK593766,6
2018-04,IK594280,3
2018-04,IK596141,6
2018-04,IK601294,4
2018-04,IK602331,2
2018-04,IK604091,3
2018-04,IK604371,4
2018-04,IK608489,5
2018-04,IK612587,8
2018-04,IK613660,4
2018-04,IK614204,9
2018-04,IK615890,5
2018-04,IK616816,3
2018-04,IK616996,2
2018-04,IK619199,4
2018-04,IK619953,5
2018-04,IK620970,9
2018-04,IK623902,7
2018-04,IK624416,4
2018-04,IK631448,6
2018-04,IK633711,10
2018-04,IK641037,2
2018-04,IK642724,5
2018-04,IK644445,7
2018-04,IK652901,2
2018-04,IK653458,6
2018-04,IK654848,6
2018-04,IK657837,4
2018-04,IK661109,4
2018-04,IK661529,6
2018-04,IK662672,5
2018-04,IK669065,9
2018-04,IK670283,6
2018-04,IK671472,7
2018-04,IK672859,4
2018-04,IK676041,5
2018-04,IK679292,4
2018-04,IK679682,7
2018-04,IK683711,2
2018-04,IK686301,2
2018-04,IK686461,6
2018-04,IK688052,5
2018-04,IK689396,2
2018-04,IK693082,5
2018-04,IK694377,4
2018-04,IK695797,3
2018-04,IK697935,8
2018-04,IK698337,2
2018-04,IK699204,6
2018-04,IK699513,11
2018-04,IK701555,1
2018-04,IK703077,4
2018-04,IK704656,6
2018-04,IK712590,5
2018-04,IK720807,2
2018-04,IK722730,2
2018-04,IK727029,4
2018-04,IK730851,2
2018-04,IK732196,4
2018-04,IK732316,7
2018-04,IK733351,5
2018-04,IK733404,6
2018-04,IK736758,3
2018-04,IK740134,2
2018-04,IK743815,7
2018-04,IK743897,6
2018-04,IK747199,2
2018-04,IK749861,9
2018-04,IK750625,6
2018-04,IK751998,5
2018-04,IK753356,5
2018-04,IK755553,11
2018-04,IK755601,6
2018-04,IK755649,8
2018-04,IK761631,7
2018-04,IK766314,1
2018-04,IK770101,5
2018-04,IK771427,3
2018-04,IK772152,3
2018-04,IK782104,7
2018-04,IK783574,3
2018-04,IK787243,5
2018-04,IK791659,5
2018-04,IK794489,4
2018-04,IK795481,11
2018-04,IK797502,9
2018-04,IK799332,5
2018-04,IK807110,5
2018-04,IK809167,5
2018-04,IK810639,4
2018-04,IK816400,6
2018-04,IK817088,4
2018-04,IK822921,7
2018-04,IK823588,7
2018-04,IK825670,4
2018-04,IK828809,5
2018-04,IK842365,3
2018-04,IK844882,9
2018-04,IK850378,3
2018-04,IK851397,6
2018-04,IK853515,5
2018-04,IK853780,8
2018-04,IK855636,5
2018-04,IK865460,8
2018-04,IK871588,5
2018-04,IK871961,6
2018-04,IK873661,7
2018-04,IK874433,5
2018-04,IK874524,5
2018-04,IK874777,9
2018-04,IK880102,6
2018-04,IK881709,9
2018-04,IK883066,4
2018-04,IK884794,6
2018-04,IK886752,5
2018-04,IK887179,3
2018-04,IK888697,7
2018-04,IK890445,2
2018-04,IK897447,2
2018-04,IK902787,2
2018-04,IK904385,6
2018-04,IK905330,5
2018-04,IK907604,8
2018-04,IK907713,3
2018-04,IK911585,6
2018-04,IK912733,1
2018-04,IK913187,5
2018-04,IK914829,10
2018-04,IK923373,4
2018-04,IK923881,8
2018-04,IK927405,10
2018-04,IK929378,7
2018-04,IK930070,3
2018-04,IK931165,10
2018-04,IK938063,3
2018-04,IK938859,4
2018-04,IK942599,2
2018-04,IK951548,3
2018-04,IK953897,5
2018-04,IK961793,3
2018-04,IK966075,6
2018-04,IK967528,5
2018-04,IK972922,5
2018-04,IK973289,8
2018-04,IK975905,6
2018-04,IK978123,5
2018-04,IK979398,8
2018-04,IK980980,8
2018-04,IK983460,6
2018-04,IK985783,3
2018-04,IK986011,4
2018-04,IK986467,4
2018-04,IK988092,10
2018-04,IK988102,8
2018-04,IK990829,7
2018-04,IK998240,7
2018-04,IK999111,7
2018-04,IK999272,4
2018-04,OA000310,4
2018-04,OA003002,2
2018-04,OA003684,4
2018-04,OA004129,9
2018-04,OA007004,6
2018-04,OA007936,4
2018-04,OA008665,2
2018-04,OA016045,5
2018-04,OA018910,6
2018-04,OA020755,6
2018-04,OA020996,6
2018-04,OA021894,3
2018-04,OA022685,3
2018-04,OA025439,7
2018-04,OA025614,2
2018-04,OA030640,2
2018-04,OA032400,3
2018-04,OA032662,3
2018-04,OA037898,6
2018-04,OA038299,5
2018-04,OA039044,3
2018-04,OA041099,3
2018-04,OA041301,6
2018-04,OA046054,5
2018-04,OA047996,9
2018-04,OA052506,5
2018-04,OA052852,6
2018-04,OA053175,2
2018-04,OA054208,5
2018-04,OA057829,7
2018-04,OA057953,6
2018-04,OA061430,7
2018-04,OA061841,10
2018-04,OA067269,8
2018-04,OA071756,4
2018-04,OA072075,3
2018-04,OA075024,3
2018-04,OA076062,10
2018-04,OA078433,5
2018-04,OA082154,3
2018-04,OA082783,6
2018-04,OA085890,5
2018-04,OA096118,3
2018-04,OA098556,3
2018-04,OA101976,4
2018-04,OA103624,6
2018-04,OA103911,4
2018-04,OA104546,7
2018-04,OA104710,7
2018-04,OA108854,5
2018-04,OA109367,9
2018-04,OA113186,3
2018-04,OA115840,5
2018-04,OA116423,10
2018-04,OA124956,6
2018-04,OA129078,4
2018-04,OA132029,5
2018-04,OA134132,3
2018-04,OA137459,4
2018-04,OA140991,4
2018-04,OA144483,8
2018-04,OA152457,3
2018-04,OA152987,7
2018-04,OA154669,5
2018-04,OA157445,8
2018-04,OA162065,4
2018-04,OA166132,3
2018-04,OA175410,4
2018-04,OA175481,5
2018-04,OA176831,6
2018-04,OA179234,3
2018-04,OA181958,7
2018-04,OA182166,9
2018-04,OA184199,2
2018-04,OA186702,10
2018-04,OA187758,9
2018-04,OA192308,7
2018-04,OA198162,8
2018-04,OA210660,5
2018-04,OA212271,7
2018-04,OA214272,7
2018-04,OA215868,4
2018-04,OA225076,1
2018-04,OA225531,5
2018-04,OA228506,7
2018-04,OA233706,7
2018-04,OA236156,5
2018-04,OA240963,9
2018-04,OA241119,8
2018-04,OA241695,6
2018-04,OA245976,5
2018-04,OA249823,7
2018-04,OA250167,3
2018-04,OA250792,7
2018-04,OA251840,7
2018-04,OA255039,6
2018-04,OA261861,6
2018-04,OA263631,6
2018-04,OA266742,8
2018-04,OA270348,1
2018-04,OA270440,2
2018-04,OA273247,2
2018-04,OA278526,3
2018-04,OA281070,5
2018-04,OA283367,8
2018-04,OA285691,5
2018-04,OA286310,4
2018-04,OA290351,8
2018-04,OA290803,7
2018-04,OA291049,10
2018-04,OA294469,4
2018-04,OA295880,9
2018-04,OA296415,5
2018-04,OA297467,4
2018-04,OA297910,10
2018-04,OA308429,3
2018-04,OA308827,2
2018-04,OA309867,7
2018-04,OA309947,7
2018-04,OA310354,4
2018-04,OA313854,2
2018-04,OA316605,8
2018-04,OA322328,5
2018-04,OA322749,4
2018-04,OA324181,1
2018-04,OA324857,9
2018-04,OA327486,8
2018-04,OA329115,3
2018-04,OA334079,2
2018-04,OA336650,6
2018-04,OA346394,6
2018-04,OA352833,6
2018-04,OA354722,3
2018-04,OA358651,7
2018-04,OA362502,8
2018-04,OA368057,2
2018-04,OA369571,6
2018-04,OA372777,4
2018-04,OA375487,6
2018-04,OA375793,7
2018-04,OA377888,6
2018-04,OA379819,5
2018-04,OA380969,8
2018-04,OA381877,1
2018-04,OA383490,7
2018-04,OA386824,7
2018-04,OA388010,7
2018-04,OA388131,3
2018-04,OA393110,7
2018-04,OA393462,4
2018-04,OA396265,7
2018-04,OA396508,3
2018-04,OA396855,7
2018-04,OA398636,6
2018-04,OA401352,6
2018-04,OA402979,6
2018-04,OA405652,8
2018-04,OA406392,3
2018-04,OA406772,6
2018-04,OA408529,3
2018-04,OA409321,2
2018-04,OA410852,5
2018-04,OA419310,3
2018-04,OA422340,7
2018-04,OA422514,4
2018-04,OA423141,7
2018-04,OA423930,4
2018-04,OA427079,3
2018-04,OA427655,5
2018-04,OA433460,5
2018-04,OA440090,2
2018-04,OA440389,7
2018-04,OA443238,9
2018-04,OA449475,5
2018-04,OA449747,2
2018-04,OA451747,4
2018-04,OA452734,4
2018-04,OA459530,2
2018-04,OA462037,5
2018-04,OA462757,7
2018-04,OA467198,6
2018-04,OA467560,3
2018-04,OA468240,10
2018-04,OA470195,5
2018-04,OA471356,6
2018-04,OA472503,8
2018-04,OA476099,10
2018-04,OA476198,7
2018-04,OA478509,4
2018-04,OA481981,1
2018-04,OA484337,8
2018-04,OA484479,6
2018-04,OA492747,7
2018-04,OA493465,5
2018-04,OA500718,2
2018-04,OA501813,6
2018-04,OA504016,3
2018-04,OA507872,9
2018-04,OA510950,1
2018-04,OA510981,3
2018-04,OA510985,8
2018-04,OA511050,8
2018-04,OA512978,3
2018-04,OA515865,8
2018-04,OA516337,5
2018-04,OA524517,5
2018-04,OA535401,6
2018-04,OA536894,5
2018-04,OA538627,7
2018-04,OA543860,7
2018-04,OA544396,5
2018-04,OA545330,5
2018-04,OA545809,4
2018-04,OA546013,6
2018-04,OA546913,8
2018-04,OA551532,4
2018-04,OA554076,4
2018-04,OA557824,4
2018-04,OA558072,5
2018-04,OA558405,3
2018-04,OA564685,10
2018-04,OA568136,5
2018-04,OA570624,6
2018-04,OA571994,1
2018-04,OA574788,8
2018-04,OA575737,5
2018-04,OA576440,6
2018-04,OA584488,7
2018-04,OA587066,6
2018-04,OA589436,6
2018-04,OA590881,5
2018-04,OA591930,8
2018-04,OA602580,7
2018-04,OA602923,3
2018-04,OA604390,6
2018-04,OA607825,7
2018-04,OA620655,7
2018-04,OA628170,6
2018-04,OA630902,4
2018-04,OA635459,5
2018-04,OA637232,5
2018-04,OA639218,4
2018-04,OA640152,5
2018-04,OA641335,10
2018-04,OA642994,6
2018-04,OA652642,4
2018-04,OA655348,4
2018-04,OA657660,5
2018-04,OA659141,3
2018-04,OA661244,8
2018-04,OA663815,9
2018-04,OA666190,3
2018-04,OA667284,6
2018-04,OA668076,3
2018-04,OA671084,2
2018-04,OA673896,8
2018-04,OA675891,7
2018-04,OA676083,6
2018-04,OA680638,9
2018-04,OA681518,1
2018-04,OA684421,6
2018-04,OA694533,9
2018-04,OA694885,5
2018-04,OA697065,2
2018-04,OA698422,3
2018-04,OA701687,5
2018-04,OA702752,5
2018-04,OA704361,5
2018-04,OA705805,7
2018-04,OA707923,3
2018-04,OA710903,8
2018-04,OA712919,3
2018-04,OA719899,5
2018-04,OA721349,7
2018-04,OA732282,7
2018-04,OA735216,8
2018-04,OA736386,7
2018-04,OA737164,6
2018-04,OA737426,2
2018-04,OA747936,4
2018-04,OA751110,5
2018-04,OA753193,5
2018-04,OA755989,9
2018-04,OA758034,5
2018-04,OA758157,5
2018-04,OA760582,2
2018-04,OA761455,8
2018-04,OA763272,6
2018-04,OA764380,10
2018-04,OA768446,1
2018-04,OA769163,8
2018-04,OA776086,5
2018-04,OA781309,3
2018-04,OA781562,10
2018-04,OA782311,9
2018-04,OA783122,2
2018-04,OA785110,3
2018-04,OA786284,7
2018-04,OA789036,4
2018-04,OA790739,5
2018-04,OA791937,3
2018-04,OA794542,6
2018-04,OA795599,6
2018-04,OA798178,4
2018-04,OA798459,7
2018-04,OA803393,4
2018-04,OA804659,4
2018-04,OA805868,10
2018-04,OA808374,3
2018-04,OA812079,5
2018-04,OA814667,8
2018-04,OA816679,5
2018-04,OA816818,4
2018-04,OA818294,6
2018-04,OA818666,4
2018-04,OA820321,2
2018-04,OA822905,5
2018-04,OA823412,7
2018-04,OA829372,4
2018-04,OA832399,2
2018-04,OA832624,8
2018-04,OA832666,8
2018-04,OA834443,3
2018-04,OA834676,9
2018-04,OA836088,6
2018-04,OA837154,1
2018-04,OA840257,6
2018-04,OA842166,4
2018-04,OA844565,7
2018-04,OA846208,6
2018-04,OA846610,2
2018-04,OA854705,2
2018-04,OA855863,7
2018-04,OA861332,6
2018-04,OA862614,3
2018-04,OA869095,3
2018-04,OA869136,6
2018-04,OA871608,7
2018-04,OA874597,5
2018-04,OA876184,6
2018-04,OA882717,3
2018-04,OA885929,5
2018-04,OA886918,6
2018-04,OA896685,7
2018-04,OA897552,9
2018-04,OA904369,6
2018-04,OA909231,7
2018-04,OA912932,8
2018-04,OA916298,9
2018-04,OA917517,6
2018-04,OA917563,2
2018-04,OA923215,8
2018-04,OA924324,3
2018-04,OA930488,5
2018-04,OA931227,4
2018-04,OA933190,7
2018-04,OA940460,3
2018-04,OA944593,3
2018-04,OA945296,4
2018-04,OA948852,4
2018-04,OA952474,4
2018-04,OA953837,4
2018-04,OA953933,8
2018-04,OA955085,4
2018-04,OA955088,2
2018-04,OA959837,3
2018-04,OA962428,3
2018-04,OA963366,2
2018-04,OA963991,4
2018-04,OA965409,7
2018-04,OA967616,5
2018-04,OA969891,4
2018-04,OA973146,7
2018-04,OA974876,3
2018-04,OA981813,3
2018-04,OA982505,5
2018-04,OA983554,6
2018-04,OA985308,6
2018-04,OA986148,2
2018-04,OA986961,7
2018-04,OA994859,5
2018-04,OA996311,6
2018-04,OA998167,6
2018-04,OA999412,7
2018-04,PL000073,5
2018-04,PL000560,9
2018-04,PL001979,7
2018-04,PL003181,6
2018-04,PL004477,1
2018-04,PL008262,8
2018-04,PL011886,3
2018-04,PL012044,9
2018-04,PL012521,7
2018-04,PL013667,8
2018-04,PL020585,3
